OrderNum,DeliveryAddress,ShippingFee,DeliveryCompany
396,"2602 James Street South Tamaraburgh, CO 51776",6.67,UPS
397,"8636 Franklin Fall Suite 956 South Howard, CT 94724",24.61,UPS
398,USS Mclean FPO AE 87523,14.38,UPS
399,"539 Richardson Gateway East Frankfort, WI 98753",46.85,FedEx
400,"7232 Bradley Wells Suite 519 Stevenview, DE 68149",24.76,FedEx
401,"8663 Tim Court North Meagan, WY 68287",10.11,FedEx
402,Unknown Shipping Address,29.57,UPS
403,"2561 Gomez Flats Michelleburgh, UT 41434",49.3,UPS
404,"326 Cesar Stream Suite 717 Nelsonbury, NE 37090",29.66,UPS
405,"516 Charles Greens Suite 417 Sandyburgh, AR 77674",28.84,FedEx
406,"37192 Aaron Brook Lisaberg, GU 18834",41.27,DHL
407,"33238 Shaw Glens Apt. 505 New Jacquelinestad, SD 18841",8.53,DHL
408,"0417 Bell Street Cynthiaborough, WV 50243",43.65,DHL
409,Unit 5334 Box 9402 DPO AE 71201,43.27,UPS
410,"975 Jones Forges Suite 525 Danielhaven, GA 56746",7.26,UPS
411,"9137 Robin Trace North Megan, FL 88612",23.93,DHL
412,"5218 Kenneth Walks South Joshua, NM 07221",9.2,UPS
413,"79823 Barnes Lodge Apt. 326 Lake Sabrinafurt, AS 72303",13.26,UPS
414,"17631 Smith Gardens Suite 310 West Diane, CT 42318",19.29,FedEx
415,"3538 Alyssa Drives Ronaldton, AZ 63535",7.34,FedEx
416,"991 Davis Manors Apt. 605 Matthewstad, CT 14647",38.87,DHL
417,Unit 7180 Box 4804 DPO AE 74311,33.09,DHL
418,"4922 Deborah Road East Mariachester, AS 91324",14.13,UPS
419,"3566 Brown Gardens Randymouth, TN 76455",12.83,DHL
420,"36024 Hughes Shores Lake Sarah, ND 31697",31.33,DHL
421,Unknown Shipping Address,26.57,FedEx
422,"4252 Jenkins Lights Apt. 319 Kathymouth, MP 51753",45.35,FedEx
423,"519 Nguyen Fords Apt. 251 Suarezmouth, NE 78798",5.23,UPS
424,USNV Gordon FPO AE 77386,14.91,FedEx
425,Unknown Shipping Address,28.78,UPS
426,"687 Stephen Key Suite 073 New Courtneyborough, WA 34353",37.85,DHL
427,"3122 Robert Springs Suite 208 Sheilastad, DC 99944",25.12,UPS
428,"95414 Morgan Motorway Apt. 792 Barneston, AZ 59454",48.79,FedEx
429,Unknown Shipping Address,24.96,UPS
430,"04135 Benson Street East Sean, UT 93004",49.47,DHL
431,"453 Stephanie Hollow Suite 758 Martinezburgh, ME 47543",18.84,UPS
432,"85325 Davis Green Apt. 819 Kylestad, VT 38619",11.04,FedEx
433,"5194 Hawkins Run Apt. 648 Mooreport, FL 24254",23.5,UPS
434,USNS Barnes FPO AP 98295,6.19,DHL
435,USNS Roman FPO AE 31148,39.56,DHL
436,"784 Barron Lodge East Rhondatown, IL 10693",36.38,FedEx
437,"7885 Sherri Station Apt. 484 West Austin, WY 05515",27.71,DHL
438,"3995 Patton Ways Apt. 625 Keithfort, ME 85791",7.5,DHL
439,"407 Mccarthy Knoll Lake Patricia, ID 53817",20.56,FedEx
440,"09523 Michael Harbors Malikmouth, SC 18575",46.67,UPS
441,"91166 Underwood Walk Apt. 860 Henryside, PW 23095",6.38,UPS
442,"575 Amanda Highway Aliciaberg, IN 18988",15.11,UPS
443,"89435 Phillip Inlet Beckymouth, IL 47392",45.71,DHL
444,"97594 Erica Park Suite 054 Stonefurt, AK 20588",12.39,FedEx
445,"02766 Jackson Way Suite 812 New Laurentown, GA 80613",21.46,DHL
446,"1165 Cooper Burgs Suite 082 North Kayla, ME 80389",39.24,FedEx
447,"PSC 0364, Box 3764 APO AE 55700",44.67,UPS
448,"72540 Hawkins Branch Williamsbury, RI 06282",29.01,FedEx
449,"69656 Ashley Ways Apt. 400 East Duane, AS 80223",37.22,FedEx
450,"4339 Danny Locks Suite 742 Wangport, AZ 56759",32.39,DHL
451,"8271 David Forest Laurenside, WI 32993",10.92,FedEx
452,"249 Krista Fork Jesseborough, IA 12845",23.92,DHL
453,"029 Daniel Plains Elizabethland, WY 36278",20.68,FedEx
454,Unknown Shipping Address,6.45,DHL
455,Unit 3426 Box 1266 DPO AP 07591,28.57,DHL
456,"9623 Wilcox Curve East Robertton, AS 92063",22.07,FedEx
457,Unit 5990 Box 6423 DPO AA 62209,20.88,UPS
458,"7720 Stephen Islands Apt. 751 Livingstonstad, ME 21946",39.73,DHL
459,"PSC 5833, Box 5032 APO AE 77218",39.44,FedEx
460,"3774 Nathan Prairie North Williambury, PW 49291",46.4,UPS
461,USNS Coleman FPO AA 34937,24.96,DHL
462,"71567 Teresa Ports Suite 109 Scottfurt, WI 85930",30.64,DHL
463,"01865 Wu View Suite 797 Lake Kaitlyn, OR 21869",46.91,UPS
464,"438 Patricia River Apt. 699 Jenniferfurt, ND 48659",43.42,FedEx
465,"0825 Bonnie Point New Hunter, GA 46024",8.37,UPS
466,"2839 Carey Circles Apt. 291 East Sherry, GU 08101",14.91,DHL
467,"33257 Brady Squares Port Debra, MN 65698",30.36,UPS
468,"978 Myers Turnpike Suite 010 Fernandezchester, CA 46258",23.34,UPS
469,"9905 Wright Isle North Andrewville, TX 64767",12.6,FedEx
470,"PSC 1309, Box 3772 APO AE 52183",49.93,FedEx
471,"29600 Jordan Pines Suite 601 East Tracy, IL 22248",43.42,DHL
472,"4882 Flynn Field Suite 748 Lake Travis, NH 71057",24.54,UPS
473,"32038 Ryan Prairie Suite 221 Robertsborough, MH 83467",16.23,FedEx
474,"425 Smith Causeway Apt. 880 Beltranburgh, WV 35648",19.53,FedEx
475,"59646 Jason Pines Port Lisa, FM 69565",38.69,FedEx
476,"05505 Smith Inlet Rosarioshire, IA 59502",47.1,DHL
477,"7412 Mclaughlin Plaza Johnsonland, MH 94923",24.8,UPS
478,"171 Jonathan Fields Mitchellborough, NH 09527",42.78,FedEx
479,"78671 David Coves Apt. 101 South Zacharyside, IA 31495",7.87,FedEx
480,"772 Brittany Overpass Suite 772 West Gary, DE 30631",27.81,DHL
481,Unit 9060 Box 4534 DPO AE 02142,23.18,FedEx
482,"89331 Chase Drive North Lisa, NM 46290",27.13,UPS
483,"99202 Amanda Parks North Isaac, MN 22084",18.6,UPS
484,USNS Wood FPO AP 43145,24.65,DHL
485,"563 Gray Union Cherylfurt, CA 77559",33.34,FedEx
486,"5933 Green Burgs Suite 191 West Kylemouth, DE 41676",36.8,UPS
487,"564 Bailey Green Suite 653 West Cole, NY 08940",18.64,UPS
488,"475 Sarah Forges Apt. 811 Mirandafort, FM 31516",48.74,FedEx
489,"0884 White Garden Suite 612 West Jared, FM 00698",45.98,FedEx
490,"52673 Davis Lock Port Danielfurt, CA 15817",21.32,DHL
491,"62403 Arnold Radial Apt. 635 Port Patriciafurt, MT 78066",16.32,FedEx
492,"898 Murray Plains Apt. 938 Coxtown, NM 06079",14.93,DHL
493,Unknown Shipping Address,27.97,UPS
494,"70439 Gardner Prairie Robertstad, NJ 63956",29.01,UPS
495,"983 Rodriguez Junction Port Michaelhaven, RI 27901",35.88,UPS
496,"276 Castro Ports New Stephenchester, WY 66679",27.07,DHL
497,"8312 Rollins Branch New Brent, PA 15956",8.21,UPS
498,"475 Clark Islands Apt. 928 Loriland, IL 07983",27.62,DHL
499,"335 Jessica Wall New Carlside, MT 68510",40.54,DHL
500,Unit 5003 Box 7908 DPO AE 21984,12.02,FedEx
501,"6191 Martha Cliffs Apt. 875 Rodneyview, AR 74123",42.18,UPS
502,"008 Cook Springs Suite 086 Frankfurt, LA 77287",28.79,FedEx
503,Unit 7716 Box 4869 DPO AP 95892,44.25,FedEx
504,"614 Sutton Plain Suite 115 North Joseph, OH 30692",43.9,DHL
505,"233 Tammy Trail East Matthewmouth, IL 05438",11.42,UPS
506,"88861 Kelley Path Apt. 822 New Stephen, MA 56027",49.83,UPS
507,"891 Arnold Haven Suite 748 Cherrychester, WI 33968",44.4,UPS
508,"461 Brown Rapid Suite 046 Smithport, WI 21003",28.98,FedEx
509,"21670 Smith Unions Crystalberg, NE 91944",32.25,UPS
510,"24791 Sheena Turnpike Sabrinafurt, VA 21314",32.29,FedEx
511,"2115 Villarreal Parkways Shawnbury, AR 24428",34.31,DHL
512,"049 Weiss Ways Apt. 226 North Robert, IA 30521",17.33,FedEx
513,"4185 Ford Crescent Apt. 117 Scottland, NE 80223",33.69,FedEx
514,"529 David Mountains Lake Bryan, NM 12400",38.67,DHL
515,"77845 Michael Glens Zacharyburgh, RI 39826",37.07,UPS
516,"143 Myers Common Apt. 803 East Kathryn, MO 05151",8.9,UPS
517,"90050 April Greens West Janet, AL 80593",20.42,UPS
518,Unknown Shipping Address,16.81,UPS
519,"208 Crosby Mission Novakbury, NM 70969",7.54,UPS
520,"4142 Flores Curve Suite 015 Kennethland, NM 46153",32.36,DHL
521,Unit 5395 Box 6177 DPO AP 38104,8.4,UPS
522,Unit 9830 Box 0753 DPO AA 74710,22.43,FedEx
523,"828 Castillo Pine South Amanda, VT 65382",18.03,UPS
524,"2614 Blake Forest Elliston, AL 68852",17.21,UPS
525,"72229 Aguirre Flats Meyersland, NC 79758",23.49,FedEx
526,"5249 Freeman Well Suite 268 Amyport, IA 76657",18.4,FedEx
527,"PSC 0539, Box 1789 APO AP 72246",15.61,FedEx
528,"362 Ward Ports New Michellehaven, OH 25118",37.8,DHL
529,"56428 Kristen Via Cindytown, AL 79928",15.42,UPS
530,Unit 1508 Box 4602 DPO AP 36824,35.18,UPS
531,"5407 Richard Summit North Annafurt, TN 92913",20.47,FedEx
532,"8891 David Gardens Suite 737 South Daniellestad, VI 70419",35.43,FedEx
533,"9894 Ashley Flats West Melissa, AS 65387",27.26,DHL
534,"2401 James Place Apt. 033 Davidview, MP 03026",44.23,UPS
535,"706 Chad Land Suite 096 North Hannah, NE 60931",28.56,DHL
536,"8357 Felicia Heights Cookborough, IN 73936",20.77,FedEx
537,"9229 Baker Tunnel Suite 183 New Peterberg, DC 16491",18.88,UPS
538,"38782 Keith Coves Suite 824 Patriciaburgh, IA 28099",34.83,UPS
539,"86964 Garcia Way Perezton, HI 83653",27.36,DHL
540,"6045 Desiree Vista Suite 206 New Erikfurt, NV 27038",28.71,DHL
541,Unit 3099 Box 8549 DPO AE 42930,42.8,FedEx
542,USNS Diaz FPO AA 83841,48.18,DHL
543,"7211 Walls Landing Skinnerfurt, LA 85426",44.36,DHL
544,"5131 Antonio Vista West Marcusside, WI 48886",46.86,FedEx
545,"848 Brewer Street Jonathanberg, AK 77622",48.15,FedEx
546,"30626 Robinson Flats Edwardburgh, WY 59918",43.28,FedEx
547,"495 Morales Mill North Jameston, MI 80881",13.12,UPS
548,Unit 9587 Box 9823 DPO AE 99393,41.32,DHL
549,"85017 Sherry Circle Suite 525 South Jonathan, IA 14297",6.91,DHL
550,"15225 William Overpass Suite 411 East Cynthiaburgh, LA 39959",13.17,DHL
551,"036 Webb Parkway Michaelville, ME 00555",26.2,FedEx
552,"53267 Chambers Dale Wallfurt, CA 43976",17.51,FedEx
553,Unknown Shipping Address,42.59,UPS
554,"622 Christopher Estates Port Adam, TN 42597",43.46,UPS
555,"248 Heather Village Wilsonfort, NV 54014",12.73,FedEx
556,"90849 Patel Point Lake Debbie, MP 54895",16.83,DHL
557,Unknown Shipping Address,14.41,FedEx
558,"8358 William Valleys Port Jenny, NH 36726",6.49,UPS
559,"815 Bond Ferry Campbellmouth, DE 81210",33.83,DHL
560,"15324 Harris Tunnel Suite 700 Mcmahonhaven, AS 43499",22.32,UPS
561,USS Padilla FPO AP 57349,22.6,UPS
562,USNS Key FPO AP 65782,41.22,FedEx
563,"6995 Morgan Skyway Jamesfurt, PR 07071",43.65,UPS
564,"7940 Morales Plain Apt. 747 Christineton, CO 78919",20.35,DHL
565,"450 Rivera Light West Stephen, MS 40518",28.94,DHL
566,USS Coleman FPO AP 63960,24.43,FedEx
567,"3381 Daniel Road Royfurt, ND 68449",13.97,DHL
568,"2220 Whitney Camp Suite 757 Amandahaven, OH 42117",34.75,UPS
569,"4588 Jonathan Road North Marciaville, MO 12470",23.81,DHL
570,"499 Heidi Port Suite 681 South Michaelbury, MN 19840",39.42,UPS
571,Unit 5443 Box 2427 DPO AP 66030,35.37,UPS
572,"49052 Jennifer Square Lake Marissa, MS 05626",10.89,FedEx
573,Unknown Shipping Address,8.57,FedEx
574,"643 Foley Divide Suite 990 Longtown, AL 98426",46.87,DHL
575,"61988 Lopez Springs Lake Allisonland, IA 44048",33.25,UPS
576,"4291 Caroline Isle Apt. 485 Davidton, IN 09492",25.99,UPS
577,"057 Green Pine Collinsburgh, MI 30746",20.42,DHL
578,USNS Garner FPO AA 50221,26.64,DHL
579,"PSC 2132, Box 7063 APO AA 22557",34.32,UPS
580,"66297 Perkins Cove New Mark, MN 70691",29,UPS
581,"0080 Walker Mountain Apt. 613 South Angelastad, WY 59541",33.46,FedEx
582,"168 Katherine Turnpike Apt. 950 Sheilafurt, CT 99468",39.68,FedEx
583,"374 Curtis Branch Thomaston, OR 22679",5.89,UPS
584,"124 Rose Gateway Apt. 152 Ibarraside, AZ 13003",30.91,DHL
585,"4826 Brandon Crossing Apt. 232 South Travisborough, MH 49189",43.16,FedEx
586,"3682 Davis Streets Suite 034 Jessefurt, MI 73962",10.29,UPS
587,"185 Rodney Grove Apt. 551 Williamshaven, MH 43020",39.28,UPS
588,"35093 Boyer Locks South Patriciaborough, DE 37680",24.26,DHL
589,Unknown Shipping Address,30.76,UPS
590,"22324 Lewis Islands Suite 554 Rileyberg, AL 27168",44.51,FedEx
591,"1165 Valentine Highway New Nancy, WV 61605",21.74,UPS
592,"7588 Jones Square Apt. 314 East Carrie, FM 12829",15.82,DHL
593,"9170 Hoffman Isle Suite 226 Stephanieville, FM 12089",34.08,FedEx
594,"792 Watson Union Suite 746 Ambertown, OH 71653",48.17,DHL
595,"752 John Circle West Karenport, NE 95567",45.46,FedEx
596,"8870 Pineda Center Suite 977 Port Christopher, KY 33517",21.09,FedEx
597,"04620 Baker Port Morganfort, GU 49096",10.7,DHL
598,"414 Denise Pike Apt. 441 Camposland, WY 36408",7.18,DHL
599,"079 Tracy Pines North Jimmytown, DE 19308",46.73,UPS
600,"40034 Anderson Isle Apt. 278 Alejandrahaven, MO 81139",17.12,DHL
601,"1196 Cain Crossing South Nicoletown, MO 49614",5,DHL
602,"722 Michael Flat Suite 491 South Maryland, MT 97721",26.52,DHL
603,"06257 Little Cape Berrystad, NH 03527",39.69,FedEx
604,"13342 Rachel Hill Apt. 513 East Monicaview, AL 02837",31.4,FedEx
605,"7321 Jillian Highway Apt. 975 North Melissa, MA 92981",27.87,UPS
606,"651 Robin Drives Suite 851 Danielstad, WY 60696",6.73,FedEx
607,"PSC 8723, Box 7619 APO AP 45908",20.41,UPS
608,"1085 Callahan Dale East Christopherport, MN 55811",33.3,DHL
609,"259 Underwood Hollow Ryanmouth, NV 73617",42.54,UPS
610,"698 Joseph Flat North Regina, ND 45775",41.45,FedEx
611,"92744 Lonnie Tunnel Apt. 834 Carterview, DC 52544",47.05,FedEx
612,"3733 Megan Stream Apt. 607 Lisabury, MT 25507",37.47,DHL
613,"19441 Kristen Dam West David, OH 75229",16.76,UPS
614,"88189 Danielle Spurs Lake Erik, FM 38517",49.99,FedEx
615,"749 Tyler Neck Suite 155 Nicholasstad, PR 70710",28.76,DHL
616,"76190 Jonathan Views Suite 767 Kruegerfurt, NV 68892",12.94,DHL
617,"2704 Matthew Flat Longside, FM 70517",44.83,UPS
618,"30471 Hill Curve Jessicamouth, RI 31579",47.36,FedEx
619,"06657 Robert Pine Apt. 599 North Elizabeth, NM 86137",37.91,UPS
620,Unknown Shipping Address,9.03,DHL
621,"9646 Kerr Gateway Suite 298 East David, OH 32542",27.45,UPS
622,"2712 Alexander Groves North Derekville, NJ 04464",48.61,DHL
623,Unknown Shipping Address,5.16,UPS
624,"5443 Lambert Crescent Port Amyshire, VI 34171",41.76,DHL
625,USS Mendez FPO AA 39919,43.09,UPS
626,"919 Campbell Rapid Apt. 417 Ramosmouth, WV 19057",45.22,UPS
627,"37619 David Valley North Benjamin, FL 07912",46.92,FedEx
628,"0874 Cole Neck Suite 917 New Joannaton, NH 65843",46.41,UPS
629,"70178 Callahan Rue Masseychester, HI 78595",34.16,FedEx
630,"65717 Smith Grove Harpermouth, AZ 11804",8.57,UPS
631,"5712 Jeffrey Mission West Jordanport, IL 11656",20.62,FedEx
632,"419 Dylan Corners Suite 821 New Jeffreyfurt, NJ 12961",46.08,FedEx
633,"472 Karen Burgs Port Michaelbury, UT 79586",22.72,DHL
634,"98135 Katherine Flats Suite 262 Christopherview, OK 17695",12.6,FedEx
635,"60164 Anthony Islands Holmesview, TN 52335",43.35,DHL
636,"337 Joseph Junctions Suite 145 New Janechester, MO 06955",39.26,UPS
637,"724 Martin Shoal North Brandon, MA 43913",27.76,UPS
638,"2786 Mcdaniel Via Apt. 579 West Breanna, WV 18786",38,DHL
639,"1977 James Canyon Suite 417 West Kellyport, NV 24687",47.7,DHL
640,"53617 Clark Hills North Dylan, FM 17186",23.57,UPS
641,Unknown Shipping Address,19.88,FedEx
642,"496 Seth Inlet Jenniferside, MP 44702",24.49,UPS
643,"6848 Hansen Estates Apt. 461 Millschester, OR 94779",25.58,FedEx
644,"897 Saunders Avenue Suite 423 New Ericport, GU 36589",29.99,UPS
645,"PSC 2948, Box 3464 APO AE 79465",9.09,DHL
646,"9271 Jennifer Manors Suite 305 New Justinfort, DE 82141",8.94,DHL
647,"66682 Santiago Mews Suite 351 Tammyfort, AS 09447",16,UPS
648,"737 White Meadow Suite 238 Smallburgh, KY 49816",49.47,DHL
649,"316 Wood Courts Brittanyhaven, AS 70992",14.58,DHL
650,"450 Smith Mall North Abigail, KY 19528",47.52,FedEx
651,"863 Amy Rue Apt. 140 South James, OR 12228",25.21,UPS
652,"PSC 4114, Box 6477 APO AP 34526",19.39,DHL
653,"82062 Bolton Greens New Ashleyside, WA 68223",31.72,UPS
654,"7879 Carol Stream Apt. 591 Chadland, KY 63152",22.36,FedEx
655,Unknown Shipping Address,31.35,FedEx
656,"074 Stevenson Route Port Jennifer, MP 05635",38.32,FedEx
657,"013 Hernandez Spring East Richard, TN 90390",47.56,DHL
658,"30256 Kent Tunnel Apt. 363 Yeseniaport, PW 48703",14.22,UPS
659,"0121 English Crossroad Lisahaven, CA 61373",48.18,DHL
660,Unknown Shipping Address,12.68,UPS
661,"074 Smith Place Suite 958 South James, PR 75053",35.93,FedEx
662,"9800 Daniels Crossing West Erin, MO 68289",28.59,DHL
663,"450 Orozco Courts North Stephanieland, TN 06489",24.48,FedEx
664,"6337 Jennifer Lane Apt. 206 Lake Christopher, ME 12820",21.27,DHL
665,"287 Simpson Mountains Apt. 483 West Wesleytown, NJ 55509",25.18,DHL
666,"146 Williams Park Suite 936 Garciafort, AS 93346",10.91,FedEx
667,"58711 Austin Overpass Suite 670 North Nicole, VA 40103",22.29,DHL
668,"69028 Donald Mission Suite 901 Cunninghamtown, OH 47434",24.46,UPS
669,USNV Moore FPO AA 68241,29.51,DHL
670,Unit 8297 Box 8523 DPO AP 13929,19.46,FedEx
671,"012 Alvarado Track Apt. 244 Garrettton, KY 56850",48.71,DHL
672,"940 Underwood Hill Trevorshire, MO 10798",10.93,DHL
673,"7715 Gibson Oval Apt. 544 East Michaelburgh, VT 24754",11.12,UPS
674,Unknown Shipping Address,14.41,DHL
675,"6999 Hart Run Suite 579 Lake Ronald, DE 90589",41.22,UPS
676,"928 Duncan Pike Martinezland, AR 53373",30.36,FedEx
677,"284 Randolph Shore Apt. 212 Marissaland, WA 76353",43.96,UPS
678,"8922 Hinton Mews Apt. 232 South Hollytown, LA 14197",9.84,UPS
679,"6588 Yang Walks East Davidside, MD 85351",23.55,UPS
680,"4967 Blackwell Hollow Apt. 204 Stacymouth, MT 56214",11.34,DHL
681,"38224 Wilson Turnpike Apt. 281 Ellischester, MA 37796",43.84,FedEx
682,"8686 Davenport Island Jonesshire, NC 10050",7.77,DHL
683,"370 Barber Summit Port Laurashire, MN 08551",33.12,FedEx
684,"2536 Edward Inlet Suite 873 Garciastad, PW 40223",20.83,FedEx
685,"0561 Kevin Rue East Dianabury, CT 17157",48.53,FedEx
686,"6000 Newman Turnpike Suite 487 South Rebecca, UT 24175",8.59,DHL
687,"9362 White Spring Apt. 936 East Charleston, DE 45795",21.67,FedEx
688,Unit 5112 Box 4770 DPO AE 61604,49.47,FedEx
689,"5780 Curry Estate Apt. 777 Johnsonfort, GA 80577",20.43,DHL
690,"1048 Perry Lights West Misty, NH 61772",19.24,FedEx
691,"7012 Tiffany Valleys Sandersview, OR 60428",13.05,DHL
692,"383 Anthony Rue Apt. 883 West Amandamouth, IL 56763",39.33,UPS
693,"7264 Thomas Forge Wandastad, AL 93325",49.73,UPS
694,"5258 Nguyen Mountains Millermouth, OR 53421",36.53,FedEx
695,"213 Owen Pass Suite 430 Stonefurt, DE 84444",25.47,DHL
696,"22351 William Corners Nicolebury, ND 16271",7.92,DHL
697,"4035 Emily Landing Davidsonport, GU 93535",37.78,DHL
698,"3300 Boyd Brook Apt. 747 Pricebury, NJ 54260",39.33,FedEx
699,"32829 Monique Square Suite 762 South Kelli, OK 34051",27.76,DHL
700,"34869 Kramer Center Apt. 999 Gonzalesshire, AK 29597",28.52,FedEx
701,"904 Keith Streets East Melissaview, DC 97154",41.84,FedEx
702,"PSC 8619, Box 6246 APO AP 03074",47.03,UPS
703,"8266 Koch Trail Carlosmouth, NM 23317",21.43,FedEx
704,"4100 Sanders Trafficway Lake Anthonyborough, NV 58997",47.08,UPS
705,"3350 Wilson Cliff Port Michael, NE 74700",43.6,DHL
706,"62497 Smith Union Jacobsville, MI 85573",19.11,FedEx
707,"8866 Patel Parks Nicoleview, NY 78888",37.21,FedEx
708,"6850 Jason Mountains Apt. 825 Nataliemouth, TX 04908",30.19,FedEx
709,"2944 Smith Rest East Benjaminland, LA 97837",30.62,UPS
710,"61405 Estrada Isle Port Kathrynfort, OH 63489",8.57,DHL
711,Unit 0578 Box 7011 DPO AP 70535,45.53,UPS
712,"92910 Andrew Common Apt. 831 Victoriamouth, TN 89865",24.91,FedEx
713,"97308 Vargas Plaza South Kyle, SC 61010",25.95,DHL
714,"309 Angela Mall Apt. 448 West Matthew, WV 17853",23.76,UPS
715,"PSC 5559, Box 2038 APO AA 31366",19.97,FedEx
716,"1370 Smith Views Apt. 395 Millerfurt, NY 44775",34.1,DHL
717,"77775 Leonard Loaf Apt. 357 East Ronaldville, LA 81902",20.95,DHL
718,"712 Smith Field North Brenda, CO 23947",7.49,FedEx
719,"511 Moran Hollow Carlsonville, OH 55509",43.33,DHL
720,"295 Nicole Highway Lake Lauren, OR 10336",16.73,FedEx
721,"9390 Brandon Expressway Lake Charlesberg, HI 17976",18.76,DHL
722,"50049 Suzanne Courts Taylorfort, VI 25768",18.36,FedEx
723,"25944 Rogers Divide Suite 860 West Angelamouth, MO 58214",15.13,FedEx
724,"200 Aaron Lodge Apt. 460 South Bruceport, ME 86816",29.26,UPS
725,"5804 Susan Walks Nelsonmouth, NC 52231",29.28,FedEx
726,"4555 Gray Stream Suite 557 North Stacy, AR 50926",44.78,UPS
727,"4122 Anderson Plains East Annette, NY 67686",40.16,FedEx
728,"8116 Allen Trail Jacobstad, UT 87965",11.18,FedEx
729,"678 Shaw Point Suite 594 Williamsshire, VT 88436",29.39,DHL
730,"305 Jackson Pine Jennifermouth, VA 38405",9.52,DHL
731,"3366 William Turnpike Lake Jerry, TX 47937",10.96,UPS
732,"16388 Gardner Union Suite 021 Angelview, MA 30326",11.84,UPS
733,"81769 Robert Orchard Schultzfort, AR 41612",34.23,UPS
734,Unit 9376 Box 6735 DPO AA 07581,32.39,UPS
735,"2722 Jones Forges Owenshaven, VA 17804",47.58,UPS
736,"4081 Walton Vista Apt. 539 Bonillaside, TN 19938",48.39,FedEx
737,"61408 Shirley Stream Suite 724 Bensonhaven, WA 69574",6.86,FedEx
738,"80148 Kim Corner Suite 819 New Mark, MA 78523",12.38,FedEx
739,"48477 Jerry Key Suite 569 South Catherine, VI 54242",36.18,FedEx
740,"0293 Webb Crossing New Margaretberg, TN 38586",38.44,UPS
741,"53408 Martin Dale Suite 125 Harrisbury, KY 93649",6.24,FedEx
742,"PSC 1272, Box 0558 APO AA 16796",14.86,FedEx
743,"046 Smith Street Port Leah, GU 07421",44.05,FedEx
744,"74546 Brown Isle East Lindsey, WV 78594",5.12,DHL
